id,aggregated_by,aggregate_name,year,start_date,end_date,brand,count,percentage
5303,state,jharkhand,2020,2020-01-01,2020-03-31,Xiaomi,1062496,0.2909837423690082
5304,state,jharkhand,2020,2020-01-01,2020-03-31,Samsung,679288,0.18603530214359287
5305,state,jharkhand,2020,2020-01-01,2020-03-31,Vivo,564210,0.15451911092561113
5306,state,jharkhand,2020,2020-01-01,2020-03-31,Oppo,441507,0.1209146755772386
5307,state,jharkhand,2020,2020-01-01,2020-03-31,Realme,281656,0.07713658869368485
5308,state,jharkhand,2020,2020-01-01,2020-03-31,Motorola,76028,0.020821642589554178
5309,state,jharkhand,2020,2020-01-01,2020-03-31,Lenovo,59716,0.016354306424972605
5310,state,jharkhand,2020,2020-01-01,2020-03-31,Huawei,52664,0.014422988705954138
5311,state,jharkhand,2020,2020-01-01,2020-03-31,Apple,43622,0.01194667350241401
5312,state,jharkhand,2020,2020-01-01,2020-03-31,Gionee,37894,0.010377957124856185
5313,state,jharkhand,2020,2020-01-01,2020-03-31,Others,352312,0.09648701194311322
5314,state,jharkhand,2020,2020-04-01,2020-06-30,Xiaomi,1173662,0.2890056352629317
5315,state,jharkhand,2020,2020-04-01,2020-06-30,Samsung,747993,0.1841877747914017
5316,state,jharkhand,2020,2020-04-01,2020-06-30,Vivo,646094,0.15909589550447115
5317,state,jharkhand,2020,2020-04-01,2020-06-30,Oppo,500447,0.12323139298233086
5318,state,jharkhand,2020,2020-04-01,2020-06-30,Realme,324410,0.07988357647742508
5319,state,jharkhand,2020,2020-04-01,2020-06-30,Motorola,80707,0.019873505153242953
5320,state,jharkhand,2020,2020-04-01,2020-06-30,Lenovo,62936,0.015497527108237185
5321,state,jharkhand,2020,2020-04-01,2020-06-30,Huawei,56895,0.01400997528955057
5322,state,jharkhand,2020,2020-04-01,2020-06-30,Apple,46009,0.011329377855645174
5323,state,jharkhand,2020,2020-04-01,2020-06-30,Gionee,40449,0.009960268749222796
5324,state,jharkhand,2020,2020-04-01,2020-06-30,Others,381433,0.09392507082554077
5325,state,jharkhand,2020,2020-07-01,2020-09-30,Xiaomi,1282150,0.286192471607872
5326,state,jharkhand,2020,2020-07-01,2020-09-30,Samsung,820590,0.1831663068102045
5327,state,jharkhand,2020,2020-07-01,2020-09-30,Vivo,738721,0.16489208658787102
5328,state,jharkhand,2020,2020-07-01,2020-09-30,Oppo,558559,0.12467759680912638
5329,state,jharkhand,2020,2020-07-01,2020-09-30,Realme,373131,0.08328766768593136
5330,state,jharkhand,2020,2020-07-01,2020-09-30,Motorola,85215,0.01902109072110503
5331,state,jharkhand,2020,2020-07-01,2020-09-30,Lenovo,66247,0.014787187666502903
5332,state,jharkhand,2020,2020-07-01,2020-09-30,Huawei,60940,0.013602596591493757
5333,state,jharkhand,2020,2020-07-01,2020-09-30,Apple,49073,0.010953728627081934
5334,state,jharkhand,2020,2020-07-01,2020-09-30,Micromax,42087,0.009394363025044268
5335,state,jharkhand,2020,2020-07-01,2020-09-30,Others,403314,0.09002490386776686
5336,state,jharkhand,2020,2020-10-01,2020-12-31,Xiaomi,1396020,0.2838628709837334
5337,state,jharkhand,2020,2020-10-01,2020-12-31,Samsung,897105,0.18241486574251242
5338,state,jharkhand,2020,2020-10-01,2020-12-31,Vivo,825984,0.16795331702026337
5339,state,jharkhand,2020,2020-10-01,2020-12-31,Oppo,619048,0.12587551937417674
5340,state,jharkhand,2020,2020-10-01,2020-12-31,Realme,426528,0.08672903155753489
5341,state,jharkhand,2020,2020-10-01,2020-12-31,Motorola,89524,0.018203564176693564
5342,state,jharkhand,2020,2020-10-01,2020-12-31,Lenovo,69536,0.014139259177321877
5343,state,jharkhand,2020,2020-10-01,2020-12-31,Huawei,65253,0.013268365725635419
5344,state,jharkhand,2020,2020-10-01,2020-12-31,Apple,52483,0.01067174901350932
5345,state,jharkhand,2020,2020-10-01,2020-12-31,Gionee,44265,0.009000723473943754
5346,state,jharkhand,2020,2020-10-01,2020-12-31,Others,432192,0.08788073375467523
5347,state,jharkhand,2018,2018-01-01,2018-03-31,Xiaomi,245371,0.2770168510277027
5348,state,jharkhand,2018,2018-01-01,2018-03-31,Samsung,170317,0.19228302862394187
5349,state,jharkhand,2018,2018-01-01,2018-03-31,Vivo,101130,0.11417288165443991
5350,state,jharkhand,2018,2018-01-01,2018-03-31,Oppo,86879,0.09808390967325309
5351,state,jharkhand,2018,2018-01-01,2018-03-31,Realme,59659,0.06735330709603708
5352,state,jharkhand,2018,2018-01-01,2018-03-31,Motorola,26486,0.029901937540784095
5353,state,jharkhand,2018,2018-01-01,2018-03-31,Lenovo,25424,0.028702969872268173
5354,state,jharkhand,2018,2018-01-01,2018-03-31,Micromax,18526,0.020915324884111082
5355,state,jharkhand,2018,2018-01-01,2018-03-31,Gionee,15944,0.018000320627888755
5356,state,jharkhand,2018,2018-01-01,2018-03-31,Apple,15303,0.017276649935309935
5357,state,jharkhand,2018,2018-01-01,2018-03-31,Others,120723,0.1362928190642633
5358,state,jharkhand,2018,2018-04-01,2018-06-30,Xiaomi,346963,0.28194643421618254
5359,state,jharkhand,2018,2018-04-01,2018-06-30,Samsung,235805,0.19161806567370848
5360,state,jharkhand,2018,2018-04-01,2018-06-30,Vivo,146983,0.11944020757371004
5361,state,jharkhand,2018,2018-04-01,2018-06-30,Oppo,123963,0.10073387025342943
5362,state,jharkhand,2018,2018-04-01,2018-06-30,Realme,81803,0.06647413170334122
5363,state,jharkhand,2018,2018-04-01,2018-06-30,Motorola,35938,0.029203664231809062
5364,state,jharkhand,2018,2018-04-01,2018-06-30,Lenovo,33606,0.027308652127947447
5365,state,jharkhand,2018,2018-04-01,2018-06-30,Micromax,24983,0.02030149545058951
5366,state,jharkhand,2018,2018-04-01,2018-06-30,Gionee,20827,0.016924278339247797
5367,state,jharkhand,2018,2018-04-01,2018-06-30,Apple,19462,0.01581506242082108
5368,state,jharkhand,2018,2018-04-01,2018-06-30,Others,160266,0.1302341380092134
5369,state,jharkhand,2018,2018-07-01,2018-09-30,Xiaomi,439833,0.28702943560333655
5370,state,jharkhand,2018,2018-07-01,2018-09-30,Samsung,295383,0.19276319825211014
5371,state,jharkhand,2018,2018-07-01,2018-09-30,Vivo,193869,0.12651644976839677
5372,state,jharkhand,2018,2018-07-01,2018-09-30,Oppo,159229,0.10391082524886418
5373,state,jharkhand,2018,2018-07-01,2018-09-30,Realme,101952,0.06653258172677214
5374,state,jharkhand,2018,2018-07-01,2018-09-30,Motorola,42958,0.02803384578839726
5375,state,jharkhand,2018,2018-07-01,2018-09-30,Lenovo,37476,0.024456362138972385
5376,state,jharkhand,2018,2018-07-01,2018-09-30,Micromax,26503,0.01729552155430636
5377,state,jharkhand,2018,2018-07-01,2018-09-30,Gionee,23944,0.015625550620545277
5378,state,jharkhand,2018,2018-07-01,2018-09-30,Apple,22649,0.014780450050314482
5379,state,jharkhand,2018,2018-07-01,2018-09-30,Others,188566,0.12305577924798448
5380,state,jharkhand,2018,2018-10-01,2018-12-31,Xiaomi,554142,0.28952809087389475
5381,state,jharkhand,2018,2018-10-01,2018-12-31,Samsung,369713,0.19316763403831555
5382,state,jharkhand,2018,2018-10-01,2018-12-31,Vivo,255185,0.13332904899764833
5383,state,jharkhand,2018,2018-10-01,2018-12-31,Oppo,206848,0.10807393509440429
5384,state,jharkhand,2018,2018-10-01,2018-12-31,Realme,126956,0.06633196600327386
5385,state,jharkhand,2018,2018-10-01,2018-12-31,Motorola,51123,0.02671074307622617
5386,state,jharkhand,2018,2018-10-01,2018-12-31,Lenovo,44254,0.02312182822008319
5387,state,jharkhand,2018,2018-10-01,2018-12-31,Micromax,29297,0.015307095434622343
5388,state,jharkhand,2018,2018-10-01,2018-12-31,Huawei,26995,0.014104346563048441
5389,state,jharkhand,2018,2018-10-01,2018-12-31,Apple,26662,0.013930360735839878
5390,state,jharkhand,2018,2018-10-01,2018-12-31,Others,222774,0.1163949509626432
5391,state,nagaland,2019,2019-01-01,2019-03-31,Xiaomi,15755,0.2922409155830907
5392,state,nagaland,2019,2019-01-01,2019-03-31,Vivo,8172,0.1515831648457643
5393,state,nagaland,2019,2019-01-01,2019-03-31,Samsung,8129,0.15078555396857785
5394,state,nagaland,2019,2019-01-01,2019-03-31,Oppo,5736,0.1063975811986422
5395,state,nagaland,2019,2019-01-01,2019-03-31,Realme,2537,0.04705904175400197
5396,state,nagaland,2019,2019-01-01,2019-03-31,Gionee,1456,0.027007475283337353
5397,state,nagaland,2019,2019-01-01,2019-03-31,Apple,1390,0.02578323533230695
5398,state,nagaland,2019,2019-01-01,2019-03-31,Lenovo,1166,0.021628239134870435
5399,state,nagaland,2019,2019-01-01,2019-03-31,Huawei,1124,0.020849177347851088
5400,state,nagaland,2019,2019-01-01,2019-03-31,Asus,1053,0.019532191945985048
5401,state,nagaland,2019,2019-01-01,2019-03-31,Others,7393,0.13713342360557215
5402,state,nagaland,2019,2019-04-01,2019-06-30,Xiaomi,19602,0.29304390725209667
5403,state,nagaland,2019,2019-04-01,2019-06-30,Vivo,10442,0.1561047076587284
5404,state,nagaland,2019,2019-04-01,2019-06-30,Samsung,10090,0.15084241527260767
5405,state,nagaland,2019,2019-04-01,2019-06-30,Oppo,7328,0.10955135967469465
5406,state,nagaland,2019,2019-04-01,2019-06-30,Realme,3058,0.04571616510442361
5407,state,nagaland,2019,2019-04-01,2019-06-30,Gionee,1735,0.025937719573634718
5408,state,nagaland,2019,2019-04-01,2019-06-30,Apple,1641,0.02453244831143203
5409,state,nagaland,2019,2019-04-01,2019-06-30,Huawei,1454,0.021736855481305408
5410,state,nagaland,2019,2019-04-01,2019-06-30,Asus,1388,0.020750175658907775
5411,state,nagaland,2019,2019-04-01,2019-06-30,Lenovo,1342,0.020062489722085183
5412,state,nagaland,2019,2019-04-01,2019-06-30,Others,8811,0.13172175629008387
5413,state,nagaland,2019,2019-07-01,2019-09-30,Xiaomi,23840,0.2977134508036015
5414,state,nagaland,2019,2019-07-01,2019-09-30,Vivo,12573,0.15701137655007055
5415,state,nagaland,2019,2019-07-01,2019-09-30,Samsung,11629,0.14522272312898835
5416,state,nagaland,2019,2019-07-01,2019-09-30,Oppo,8798,0.10986925084606067
5417,state,nagaland,2019,2019-07-01,2019-09-30,Realme,3780,0.047204565605604605
5418,state,nagaland,2019,2019-07-01,2019-09-30,Gionee,2031,0.02536308802777327
5419,state,nagaland,2019,2019-07-01,2019-09-30,Apple,1939,0.02421419383843051
5420,state,nagaland,2019,2019-07-01,2019-09-30,Huawei,1826,0.022803052062389948
5421,state,nagaland,2019,2019-07-01,2019-09-30,Asus,1716,0.021429374227306217
5422,state,nagaland,2019,2019-07-01,2019-09-30,Lenovo,1459,0.018219963285337863
5423,state,nagaland,2019,2019-07-01,2019-09-30,Others,10486,0.13094896162443648
5424,state,nagaland,2019,2019-10-01,2019-12-31,Xiaomi,27943,0.3000622825480005
5425,state,nagaland,2019,2019-10-01,2019-12-31,Vivo,14840,0.1593574159185602
5426,state,nagaland,2019,2019-10-01,2019-12-31,Samsung,13324,0.14307804647566685
5427,state,nagaland,2019,2019-10-01,2019-12-31,Oppo,10459,0.11231261543748121
5428,state,nagaland,2019,2019-10-01,2019-12-31,Realme,4629,0.04970791632661827
5429,state,nagaland,2019,2019-10-01,2019-12-31,Gionee,2287,0.024558652978823935
5430,state,nagaland,2019,2019-10-01,2019-12-31,Apple,2200,0.0236244147588162
5431,state,nagaland,2019,2019-10-01,2019-12-31,Huawei,2151,0.023098234611915295
5432,state,nagaland,2019,2019-10-01,2019-12-31,Asus,1783,0.01914651432498604
5433,state,nagaland,2019,2019-10-01,2019-12-31,Lenovo,1598,0.017159915811176495
5434,state,nagaland,2019,2019-10-01,2019-12-31,Others,11910,0.127893990807955
5435,state,nagaland,2021,2021-01-01,2021-03-31,Xiaomi,65272,0.3140976285802279
5436,state,nagaland,2021,2021-01-01,2021-03-31,Vivo,35635,0.17148040498922082
5437,state,nagaland,2021,2021-01-01,2021-03-31,Samsung,27338,0.13155412688635665
5438,state,nagaland,2021,2021-01-01,2021-03-31,Oppo,24014,0.11555859254696643
5439,state,nagaland,2021,2021-01-01,2021-03-31,Realme,13266,0.06383777332922698
5440,state,nagaland,2021,2021-01-01,2021-03-31,Huawei,4306,0.020721050200184787
5441,state,nagaland,2021,2021-01-01,2021-03-31,Apple,4121,0.01983080535879273
5442,state,nagaland,2021,2021-01-01,2021-03-31,Gionee,3806,0.018314983061287343
5443,state,nagaland,2021,2021-01-01,2021-03-31,Asus,3633,0.017482483831228825
5444,state,nagaland,2021,2021-01-01,2021-03-31,Micromax,3039,0.014624076070218664
5445,state,nagaland,2021,2021-01-01,2021-03-31,Others,23378,0.11249807514628889
5446,state,nagaland,2021,2021-04-01,2021-06-30,Xiaomi,69897,0.3129665035350166
5447,state,nagaland,2021,2021-04-01,2021-06-30,Vivo,38629,0.17296283195350523
5448,state,nagaland,2021,2021-04-01,2021-06-30,Samsung,29348,0.1314067977988421
5449,state,nagaland,2021,2021-04-01,2021-06-30,Oppo,25763,0.11535482253276438
5450,state,nagaland,2021,2021-04-01,2021-06-30,Realme,15567,0.06970184071604794
5451,state,nagaland,2021,2021-04-01,2021-06-30,Apple,4432,0.01984445031499483
5452,state,nagaland,2021,2021-04-01,2021-06-30,Huawei,4355,0.019499679856002365
5453,state,nagaland,2021,2021-04-01,2021-06-30,Gionee,3847,0.017225090334337795
5454,state,nagaland,2021,2021-04-01,2021-06-30,Asus,3569,0.015980334651222144
5455,state,nagaland,2021,2021-04-01,2021-06-30,Micromax,2956,0.01323560359456785
5456,state,nagaland,2021,2021-04-01,2021-06-30,Others,24974,0.11182204471269874
5457,state,nagaland,2020,2020-01-01,2020-03-31,Xiaomi,32305,0.3015129313160916
5458,state,nagaland,2020,2020-01-01,2020-03-31,Vivo,17452,0.16288511615317847
5459,state,nagaland,2020,2020-01-01,2020-03-31,Samsung,15066,0.14061581251224997
5460,state,nagaland,2020,2020-01-01,2020-03-31,Oppo,12210,0.11395984805353593
5461,state,nagaland,2020,2020-01-01,2020-03-31,Realme,5659,0.05281726291031612
5462,state,nagaland,2020,2020-01-01,2020-03-31,Apple,2480,0.023146635804485595
5463,state,nagaland,2020,2020-01-01,2020-03-31,Huawei,2443,0.02280130293159609
5464,state,nagaland,2020,2020-01-01,2020-03-31,Gionee,2380,0.022213303715595045
5465,state,nagaland,2020,2020-01-01,2020-03-31,Asus,2036,0.01900264132981156
5466,state,nagaland,2020,2020-01-01,2020-03-31,Lenovo,1753,0.01636131151825131
5467,state,nagaland,2020,2020-01-01,2020-03-31,Others,13359,0.12468383375488833
5468,state,nagaland,2020,2020-04-01,2020-06-30,Xiaomi,39533,0.3036212127030452
5469,state,nagaland,2020,2020-04-01,2020-06-30,Vivo,21565,0.16562343996006298
5470,state,nagaland,2020,2020-04-01,2020-06-30,Samsung,17859,0.13716063131216158
5471,state,nagaland,2020,2020-04-01,2020-06-30,Oppo,15078,0.115802004531316
5472,state,nagaland,2020,2020-04-01,2020-06-30,Realme,7202,0.05531277600706578
5473,state,nagaland,2020,2020-04-01,2020-06-30,Huawei,2861,0.021973042509888255
5474,state,nagaland,2020,2020-04-01,2020-06-30,Gionee,2853,0.021911600936983987
5475,state,nagaland,2020,2020-04-01,2020-06-30,Apple,2738,0.02102837832648516
5476,state,nagaland,2020,2020-04-01,2020-06-30,Asus,2406,0.018478553050958104
5477,state,nagaland,2020,2020-04-01,2020-06-30,Micromax,2075,0.015936407972044084
5478,state,nagaland,2020,2020-04-01,2020-06-30,Others,16035,0.12315195268998887
5479,state,nagaland,2020,2020-07-01,2020-09-30,Xiaomi,54400,0.31425831571407115
5480,state,nagaland,2020,2020-07-01,2020-09-30,Vivo,28624,0.16535533141543332
5481,state,nagaland,2020,2020-07-01,2020-09-30,Samsung,22931,0.1324679676036648
5482,state,nagaland,2020,2020-07-01,2020-09-30,Oppo,19865,0.11475627650110337
5483,state,nagaland,2020,2020-07-01,2020-09-30,Realme,10225,0.05906785437824223
5484,state,nagaland,2020,2020-07-01,2020-09-30,Huawei,3789,0.021888322761776022
5485,state,nagaland,2020,2020-07-01,2020-09-30,Gionee,3469,0.020039744434046193
5486,state,nagaland,2020,2020-07-01,2020-09-30,Apple,3401,0.019646921539403603
5487,state,nagaland,2020,2020-07-01,2020-09-30,Asus,3088,0.017838780862592864
5488,state,nagaland,2020,2020-07-01,2020-09-30,Micromax,2778,0.01604797060760459
5489,state,nagaland,2020,2020-07-01,2020-09-30,Others,20536,0.11863251418206186
5490,state,nagaland,2020,2020-10-01,2020-12-31,Xiaomi,60222,0.3133494286844132
5491,state,nagaland,2020,2020-10-01,2020-12-31,Vivo,32251,0.16780964472287552
5492,state,nagaland,2020,2020-10-01,2020-12-31,Samsung,25567,0.13303119861801985
5493,state,nagaland,2020,2020-10-01,2020-12-31,Oppo,22237,0.1157044144275397
5494,state,nagaland,2020,2020-10-01,2020-12-31,Realme,11862,0.06172081503527796
5495,state,nagaland,2020,2020-10-01,2020-12-31,Huawei,4083,0.021244822777696837
5496,state,nagaland,2020,2020-10-01,2020-12-31,Apple,3816,0.019855558099361043
5497,state,nagaland,2020,2020-10-01,2020-12-31,Gionee,3711,0.019309218057318875
5498,state,nagaland,2020,2020-10-01,2020-12-31,Asus,3257,0.016946947780298458
5499,state,nagaland,2020,2020-10-01,2020-12-31,Micromax,2988,0.015547276624971382
5500,state,nagaland,2020,2020-10-01,2020-12-31,Others,22194,0.1154806751722272
5501,state,nagaland,2018,2018-01-01,2018-03-31,Xiaomi,4166,0.27636990845163856
5502,state,nagaland,2018,2018-01-01,2018-03-31,Samsung,2382,0.158020432532838
5503,state,nagaland,2018,2018-01-01,2018-03-31,Vivo,1872,0.12418734244394321
5504,state,nagaland,2018,2018-01-01,2018-03-31,Oppo,1342,0.08902746450842511
5505,state,nagaland,2018,2018-01-01,2018-03-31,Realme,725,0.048096059440095526
5506,state,nagaland,2018,2018-01-01,2018-03-31,Apple,467,0.030980496218654636
5507,state,nagaland,2018,2018-01-01,2018-03-31,Gionee,445,0.02952102958736898
5508,state,nagaland,2018,2018-01-01,2018-03-31,Lenovo,432,0.028658617487063817
5509,state,nagaland,2018,2018-01-01,2018-03-31,Micromax,346,0.02295342974658352
5510,state,nagaland,2018,2018-01-01,2018-03-31,Motorola,298,0.019769138914687543
5511,state,nagaland,2018,2018-01-01,2018-03-31,Others,2599,0.17241608066870107
5512,state,nagaland,2018,2018-04-01,2018-06-30,Xiaomi,6300,0.2807987163487253
5513,state,nagaland,2018,2018-04-01,2018-06-30,Samsung,3501,0.15604385808522017
5514,state,nagaland,2018,2018-04-01,2018-06-30,Vivo,2875,0.1281422713496167
5515,state,nagaland,2018,2018-04-01,2018-06-30,Oppo,2141,0.09542699233374934
5516,state,nagaland,2018,2018-04-01,2018-06-30,Realme,1062,0.04733464075592797
5517,state,nagaland,2018,2018-04-01,2018-06-30,Apple,685,0.030531288999821715
5518,state,nagaland,2018,2018-04-01,2018-06-30,Gionee,660,0.029417008379390267
5519,state,nagaland,2018,2018-04-01,2018-06-30,Lenovo,624,0.02781244428596898
5520,state,nagaland,2018,2018-04-01,2018-06-30,Micromax,550,0.024514173649491888
5521,state,nagaland,2018,2018-04-01,2018-06-30,Motorola,402,0.017917632376537707
5522,state,nagaland,2018,2018-04-01,2018-06-30,Others,3636,0.16206097343555
5523,state,nagaland,2018,2018-07-01,2018-09-30,Xiaomi,9037,0.2816142100342786
5524,state,nagaland,2018,2018-07-01,2018-09-30,Samsung,4899,0.1526643814272359
5525,state,nagaland,2018,2018-07-01,2018-09-30,Vivo,4414,0.1375506388282954
5526,state,nagaland,2018,2018-07-01,2018-09-30,Oppo,3161,0.098504206918043
5527,state,nagaland,2018,2018-07-01,2018-09-30,Realme,1524,0.04749143035213462
5528,state,nagaland,2018,2018-07-01,2018-09-30,Gionee,952,0.029666562792147088
5529,state,nagaland,2018,2018-07-01,2018-09-30,Apple,897,0.027952633219071363
5530,state,nagaland,2018,2018-07-01,2018-09-30,Lenovo,826,0.025740105952009974
5531,state,nagaland,2018,2018-07-01,2018-09-30,Micromax,747,0.02327827983795575
5532,state,nagaland,2018,2018-07-01,2018-09-30,Huawei,616,0.019196011218448116
5533,state,nagaland,2018,2018-07-01,2018-09-30,Others,5017,0.15634153942038018
5534,state,nagaland,2018,2018-10-01,2018-12-31,Xiaomi,12421,0.2888806195781101
5535,state,nagaland,2018,2018-10-01,2018-12-31,Samsung,6536,0.1520106053910738
5536,state,nagaland,2018,2018-10-01,2018-12-31,Vivo,6312,0.14680093960043725
5537,state,nagaland,2018,2018-10-01,2018-12-31,Oppo,4430,0.10303044398446404
5538,state,nagaland,2018,2018-10-01,2018-12-31,Realme,2036,0.04735214084703584
5539,state,nagaland,2018,2018-10-01,2018-12-31,Gionee,1152,0.026792566923273718
5540,state,nagaland,2018,2018-10-01,2018-12-31,Apple,1148,0.026699537177012348
